(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		44da2d38_obj (264 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d92fb0_obj (506 verts)	-1	False	False	False	1	[Grimble_Hat_D (UnityEngine.Material)] 	
		44da2d38_obj (264 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d47b50_obj (511 verts)	-1	False	False	False	1	[Grimble_Body_D (UnityEngine.Material)] 	
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44da2d38_obj (264 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44bf0d10_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d47b50_obj (511 verts)	-1	False	False	False	1	[Grimble_Body_D (UnityEngine.Material)] 	
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44bf0d10_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44bf0d10_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d92fb0_obj (506 verts)	-1	False	False	False	1	[Grimble_Hat_D (UnityEngine.Material)] 	
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44db3008_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44db3008_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44db3008_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44db3008_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d23a40_obj (501 verts)	-1	False	False	False	1	[Teeth_D (UnityEngine.Material)] 	
		44da2d38_obj (264 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d23a40_obj (501 verts)	-1	False	False	False	1	[Teeth_D (UnityEngine.Material)] 	
		44d47b50_obj (511 verts)	-1	False	False	False	1	[Grimble_Body_D (UnityEngine.Material)] 	
		44d47b50_obj (511 verts)	-1	False	False	False	1	[Grimble_Body_D (UnityEngine.Material)] 	
		44da2d38_obj (264 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d92fb0_obj (506 verts)	-1	False	False	False	1	[Grimble_Hat_D (UnityEngine.Material)] 	
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44da2d38_obj (264 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44db3008_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44d23a40_obj (501 verts)	-1	False	False	False	1	[Teeth_D (UnityEngine.Material)] 	
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44d5fce0_obj (2642 verts)	-1	False	True	False	1	[Grimble_Body_D (UnityEngine.Material)] [Grimble_Body_D (UnityEngine.Material)] 	 [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.] [WARNING: Object uses same material on multiple submeshes. This may produce poor results when used with multiple materials or fix out of bounds uvs.]
		44bf0d10_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
		44db3008_obj (26 verts)	-1	False	False	False	1	[Eye_DarkGreen_D (UnityEngine.Material)] 	
	Legacy Shaders/Diffuse (175765 verts): 
		-mesh (65533 verts)	-1	False	False	True	1	[MeshBaker-Legacy Shaders-Diffuse-LM-1-mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x1 times]
		-mesh (65525 verts)	-1	False	False	True	1	[MeshBaker-Legacy Shaders-Diffuse-LM-1-mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x1 times]
		-mesh (44707 verts)	-1	False	False	True	1	[MeshBaker-Legacy Shaders-Diffuse-LM-1-mat (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 3x3 times]
	Legacy Shaders/Diffuse (367450 verts): 
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (2) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (1) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (1) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (2) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (3) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (2) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (1) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (1) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_C (2) (678 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (1) (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
		LampPost_J (174 verts)	-1	False	False	False	1	[Atlas (UnityEngine.Material)] 	
